,0
563,-1.49604892933319
564,0.8493386167442761
565,-2.206472651827322
566,0.8164940569348724
567,1.173592620936447
568,-0.9774571025891097
569,-0.3768805014088798
570,0.7186500193448019
571,-0.9400898438259967
572,0.4827668491783312
573,-1.0868798704004283
574,0.15663083111348552
575,-0.5231900518501137
576,-0.3387635532406804
577,-2.3058605876829605
578,0.9192629981091862
579,-0.516622504181432
580,0.5264157684196387
581,-0.7012149412795181
582,-0.12822080178411865
583,-0.49435877330519035
584,-0.4165835455831602
585,-0.9919057158467648
586,0.8681492511205514
587,-1.7547129514135702
588,1.309959601781301
589,0.8224822730867659
590,-0.5179353062910949
591,-0.49044040956933216
592,-0.24972298197794218
593,0.7115125745058549
594,0.16805098482696243
595,1.9588556768838332
596,-0.4165835455831602
597,-1.6261374282345358
598,0.5454559794477519
599,-1.5169535761176078
600,1.1624423034099731
601,-0.3374981053532369
602,-1.4752335162493997
603,-0.8563422459385304
604,1.2800845779711183
605,-1.914665756152432
606,0.2551016475438796
607,0.896721046931928
608,-0.08117535763867853
609,-0.6160767347004519
610,0.13141195145686907
611,1.2728145007290361
612,0.8413965898960597
613,0.602134573606783
614,1.3144701963188867
615,-1.095740690658393
616,0.13141195145686907
617,-0.7326713056833114
618,0.7733619549995121
619,0.5391174992569272
620,-0.3273863269100547
621,-0.38965264963989615
622,0.297495721342544
623,0.3384230175154652
624,-0.6281487063896283
625,0.4998470887313131
626,0.8790065448428706
627,1.1484684565940653
628,-0.8059396948247672
629,1.2500253976259386
630,-0.531082802545777
631,-0.476099953444826
632,0.7612566858780633
633,-1.2139351158450187
634,0.38228572302658326
635,-0.15739906928482697
636,-0.30596816615893435
637,0.6961827806583865
638,1.2855300318110279
639,0.5644221358811639
640,-0.6957649229341808
641,0.9221955851917939
642,0.5591611542435669
643,-1.9427213727393842
644,1.093112825897217
645,0.06545887725235322
646,0.7804095094105286
647,-1.3397253807873795
648,0.5211136004438617
649,0.7814154719529094
650,-1.1927793195091283
651,0.31191475704782656
652,0.465626573510542
653,0.7379705877805838
654,1.251852450253869
655,0.1817199591782994
656,0.10490656223564782
657,-1.5008651306203906
658,0.9659740644251861
659,0.18740407616050195
660,-1.8885094084044869
661,0.13026253403094704
662,-1.0457409414452843
663,-0.2696470277009834
664,-1.06920638657786
665,-0.14887069138378983
666,-0.3705069501069649
667,1.412662123652864
668,0.5433440680215444
669,-2.2194838369233727
670,0.6560983031082991
671,1.8096400485810604
672,1.0352122706565574
673,0.4160100081634956
674,-0.08718152098806968
675,-1.375598652551319
676,0.8104984782202854
677,-0.7148666954558862
678,0.484905153710247
679,0.47848742511526693
680,-1.0839298380013884
681,-0.3934908264668519
682,0.039762799840681415
683,0.49451593765162644
684,1.3063481197373914
685,-1.311833578872805
686,-0.21381684062174788
687,0.602134573606783
688,0.3395244073353702
689,-2.074620441610398
690,-1.879821710744206
691,-1.2245475322357247
692,-0.3286491531263331
693,-2.0565863847881505
694,0.27299672600040764
695,-0.7367893102125365
696,0.4495026635037254
697,1.1147669358807215
698,0.08870202615214504
699,0.49344900768196026
700,0.377917164251195
701,-0.21505059228092466
702,0.17602920884532866
703,0.04444489660642632
704,-1.0180215953831708
705,0.36259631509169826
706,-0.7381627515416819
707,-0.8902357162306493
708,-0.4268821838501082
709,0.9358577209438507
710,1.0045610385241797
711,-1.2641685278847898
712,-0.6294918832076248
713,2.3838166116334496
714,0.000963002035728439
715,-1.2764246534867885
716,-1.4800291928269333
717,0.346127527378703
718,-0.9501221247629543
719,-1.4180502803130608
720,0.3196612295377011
721,-0.8591577214248829
722,1.5279406384351335
723,0.99109030231452
724,-0.6429440390678972
725,-1.1105445982238737
726,0.36478795710922035
727,0.05729753073325864
728,0.05379562508408764
729,0.3318094494941771
730,0.5115551457527938
731,0.5486221326204876
732,0.5602138047402422
733,0.5274755105528766
734,-0.05006200335755578
735,-0.29341305261447753
736,0.23714065704741577
737,-1.5525361137497289
738,0.708450468655221
739,1.026611066924964
740,0.9426744617140813
741,-1.3288596039382075
742,0.38337725149379576
743,-1.3226614417985034
744,-0.3147760188562604
745,0.24725185308155984
746,0.2607009171990347
747,0.32187224903008027
748,2.002900910323611
749,0.8572677297220083
750,-0.37815621192155474
751,0.5770253823718652
752,2.3838166116334496
753,-0.173277165790487
754,0.23489087458218064
755,-1.5121214666484923
756,0.6385219334134865
757,1.0628245086045434
758,-0.5946889661738123
759,0.4538075884417957
760,-0.35778478425038523
761,0.2539810216842097
762,0.891806803437425
763,1.0694661720202607
764,-0.8874022452579018
765,-0.42044298654987233
766,-1.9568099442059776
767,0.49664909753117936
768,1.345032087292615
769,-0.38198534710605836
770,2.4356784070058275
771,0.48704252100586987
772,-0.27464078482649146
773,-1.3226614417985034
774,-1.3490582131230493
775,-0.09078877308714482
776,-1.5250177476377278
777,1.1353899721842902
778,0.38446853568921663
779,0.9192629981091862
780,-1.3881384303567579
781,0.19535072530552122
782,0.6374860537692525
783,0.4018959508229512
784,-0.9215130464762884
785,-0.11853338184740568
786,0.06429380654871324
787,-1.3211131314483329
788,-0.2101174574071014
789,0.3527217182508989
790,-0.9186613484962473
791,0.9978303219181368
792,-0.06439734951750535
793,-0.18797990076853827
794,0.7874468931385188
795,0.8503304612319658
796,-0.6821664662499131
797,-1.4101609347855515
798,0.004503040962087914
799,-0.03220188057140678
800,-1.1105445982238737
801,0.6052641512563306
802,2.764658327695151
803,0.3538198836438739
804,0.27857549723797204
805,0.35601547278808005
806,0.07011637847260163
807,2.3845407045009
808,1.700904926944721
809,0.5623184242838707
810,-0.10403824090867367
811,-0.7740086829792883
812,-1.0413537136127813
813,-1.1313458630676003
814,2.3357871792091323
815,-1.042815684364822
816,-0.43203967074747346
817,-0.5853612344464355
818,-0.1843000590090338
819,0.42359299843937004
820,-0.27089498763278297
821,-0.263412014184497
822,-0.8324761099396415
823,0.14289124914708043
824,0.7379705877805838
825,0.9251264097257124
826,1.0912253076205447
827,0.5864564867754548
828,0.46991729389902565
829,0.13256109801736513
830,-0.4734971226347532
831,0.32187224903008027
832,-0.9372272646965993
833,1.7299732441773648
834,-1.3273093246668806
835,-1.639339205250586
836,0.010397400929005115
837,-0.9044278199818424
838,-0.4878299151778132
839,0.46347979671738326
840,1.7728430007793363
841,0.12451137944652378
842,2.401886755363535
843,0.4645533032504819
844,0.3318094494941771
845,0.9475377346881337
846,0.466699607601545
847,-0.254696366811794
848,-0.3705069501069649
849,-1.5153423408784668
850,0.9814455139510734
851,-1.2458419040957702
852,-0.22245966446881085
853,0.8780205164486712
854,1.5511883017801635
855,2.6972197835500205
856,-1.4386225140663487
857,-1.9076770005213661
858,0.125662153117212
859,-0.03220188057140678
860,0.17830630597141228
861,-2.2250707041454096
862,0.2941621880645652
863,0.3472271786195548
864,-2.453962312838155
865,-1.058926357518986
866,0.835431569694286
867,0.17830630597141228
868,-0.8959076021936129
869,0.8730873815748479
870,-0.01914590648873472
871,1.6590758541435167
872,-1.7395084940370555
873,-0.4774018900182785
874,0.38555957572216315
875,0.6271151366171257
876,1.6261982582777952
877,0.2696463971795756
878,-1.1927793195091283
879,0.7053864387668537
880,-0.42173014596262504
881,0.21572569954475107
882,0.7460827184214212
883,0.7115125745058549
884,0.8493386167442761
885,0.09449554400944296
886,-0.03457945419573902
887,0.8384149918778303
888,0.6250383037889276
889,0.6972062675772228
890,2.785376306589957
891,0.5906422410297959
892,-0.1855263644114204
893,-1.933936640752914
894,-0.00967256031963255
895,0.39210069461964575
896,-1.3959921982114525
897,-1.3881384303567579
898,0.37463817494896334
899,-0.38070863459532067
900,-1.4576896093535716
901,-0.12216390943058651
902,-0.8831551234273145
903,0.5253557959327163
904,-0.5218758345110999
905,0.017461240996035427
906,0.8344366898771254
907,-0.9186613484962473
908,0.24163711048439707
909,-0.817095326585941
910,-0.12700882131139507
911,-0.7698591407573485
912,0.9114341328403783
913,0.32849929884762485
914,-1.1447651134446493
915,0.03624827471060267
916,0.012753151412935607
917,1.0476095090321307
918,0.7389853424209935
919,0.22137033891434302
920,0.49664909753117936
921,0.14403769405817848
922,0.8937730951603977
923,0.5264157684196387
924,1.22988250849859
925,-0.8704359072140383
926,0.39210069461964575
927,0.7410142184256722
928,0.4484258381914333
929,2.7478859254997516
930,0.06545887725235322
931,-0.00612479486165488
932,2.8152950252037856
933,0.2808052199137171
934,0.32187224903008027
935,0.00568248307858525
936,0.1589170024666115
937,0.17830630597141228
938,1.1344544511441246
939,1.238132840509319
940,-0.7574316582667406
941,0.36369225922641585
942,0.1152954005032771
943,0.6797777074673904
944,-0.39093170627854973
945,-0.33623298576982935
946,0.051459623407369405
947,2.4528438224668676
948,0.3735446883636198
949,-2.8887508255916585
950,-0.2984312196710635
951,-0.17450070196724699
952,-0.6120593761811328
953,0.22024193363176622
954,0.1930815752380959
955,2.5622718711058603
956,0.5295943041586192
957,-0.4268821838501082
958,-0.9544280000157036
959,-1.1687131218307134
960,-1.291788256009194
961,-0.19657701264102448
962,0.15319956318237324
963,1.7258312211585256
964,-1.476831551134058
965,0.4257574030052639
966,-0.7519184825444997
967,1.2353842805078132
968,-0.9257937227484495
969,1.795771556102028
970,0.271880205467334
971,-0.19289068004246862
972,0.21007451869800864
973,0.006861639995684397
974,1.0685179166148642
975,1.2454547689223143
976,-0.779546904366063
977,0.6931110303792439
978,0.3108071128847663
979,0.30193689050826644
980,1.1025394737330243
981,0.297495721342544
982,0.04561471870796881
983,0.11298868172473674
984,-0.5548379946723546
985,-2.001100924500063
986,-1.685828932713883
987,0.7894557102243527
988,-1.898955117661616
989,-0.17817315355809027
990,0.5232351594970769
991,1.9446133722076249
992,0.0677881839156552
993,0.760246555702124
994,-0.08477816785568665
995,0.35601547278808005
996,-0.5350339736520731
997,2.70197095990866
998,1.0836679199678103
999,1.23904868301495
1000,0.6674375826022633
1001,-0.43849420962086655
1002,-0.5548379946723546
1003,1.034257330203704
1004,-1.1492464157115343
1005,-0.3692332388794299
1006,1.7133840007350556
1007,0.18285731274774558
1008,-1.0457409414452843
1009,0.5454559794477519
1010,-1.6031199722498557
1011,1.1484684565940653
1012,1.4117783169613833
1013,0.051459623407369405
1014,0.5019779183072324
1015,0.21685515025203383
1016,0.43008333223719813
1017,1.1400648871304844
1018,0.5822671365118626
1019,-1.684160930848162
1020,1.3162732665582828
1021,-0.6080453245837276
1022,0.3669786145615569
1023,0.44519393478787966
1024,0.11298868172473674
1025,-1.3319616418334623
1026,0.7135529106891326
1027,1.3225787673626526
1028,1.0694661720202607
1029,0.424675320806903
1030,1.168020649193012
1031,0.49664909753117936
1032,-0.11007264757762547
1033,2.40477177447262
1034,-0.6442912979262779
1035,0.22362636643868686
1036,0.09217896277495355
1037,-2.017144671621596
1038,-0.23359442274126316
1039,-1.0972190606581662
1040,-2.756065717174934
1041,-0.21751903242824278
1042,0.1152954005032771
1043,0.2874882772506113
1044,1.1325828704621987
1045,-1.038431086371025
1046,-0.8465008633713754
1047,-0.02151712141846496
1048,-2.1382700938120105
1049,-0.5707393242198965
1050,-0.09319509112605309
1051,-1.5314787004303918
1052,0.1451838695028488
1053,1.1006556014256834
1054,1.1475354414937573
1055,0.18058234027499467
1056,0.07593200636154179
1057,0.32187224903008027
1058,0.03155829752109898
1059,0.6291910853104176
1060,0.003323313508190034
1061,0.24725185308155984
1062,-0.14035720278956587
1063,-1.5282471539854874
1064,-0.8831551234273145
1065,0.3063740185731867
1066,-0.9601750877839238
1067,-0.1610586592553786
1068,-1.554159687397786
1069,-1.6641892848829758
1070,-1.6294345232938114
1071,0.4462714739386309
1072,-1.6575502050189308
1073,-0.6835246067424405
1074,0.9378063337197884
1075,0.7954772010988345
1076,0.7753765815131488
1077,-1.5736848522498676
1078,-0.31351677975128833
1079,0.8542958230336383
1080,-1.338171643827635
1081,0.2897139292321498
1082,0.08986128050370983
1083,-0.2410317450882269
1084,0.032731214762329125
1085,0.9562794222521537
1086,-0.8129089734254957
1087,-0.24227240236674089
1088,-2.1824007425732
1089,1.1222763170095977
1090,0.3680735743521449
1091,0.46991729389902565
1092,0.9270793146003939
1093,0.1474754124993869
1094,0.1463297756077332
1095,0.34502762810554183
1096,-1.5460472193698906
1097,0.6961827806583865
1098,-2.0082249628845825
1099,-2.1750178442562054
1100,-1.5411862087594557
1101,-0.2808901813077279
1102,-1.004946172485188
1103,0.27299672600040764
1104,-0.287147597034697
1105,-1.6808266377904606
1106,-2.645140216511487
1107,-0.144004020913086
1108,0.6374860537692525
1109,1.443494873693035
1110,1.745680923221682
1111,-0.48913498768845315
1112,-1.2169648788545038
1113,-0.8521220782957359
1114,-0.5442658422236768
1115,0.38992129641269085
1116,-0.20888495306415938
1117,0.046784260242991246
1118,0.6756678012764479
1119,-0.11732380639610908
1120,0.004503040962087914
1121,1.2472835345191822
1122,0.07476943551162295
1123,-1.7361361540638576
1124,0.23038819336947072
1125,-0.10403824090867367
1126,0.424675320806903
1127,-0.5061327912752089
1128,2.402608170174659
1129,0.23038819336947072
1130,0.24725185308155984
1131,-0.8310758505166975
1132,0.47313285841178016
1133,-0.08718152098806968
1134,0.08290161699090164
1135,0.10143869194117294
1136,0.3527217182508989
1137,1.2197797762898914
1138,-1.4736360048814996
1139,2.4656783468116803
1140,2.543385970430386
1141,1.4232553285577911
1142,-0.8704359072140383
1143,0.2707634292327698
1144,2.4997395102553397
1145,-0.5535152214628608
1146,-0.7588109266699081
1147,1.1353899721842902
1148,-1.8435014607165632
1149,1.7308012267596924
1150,-2.1036143785724866
1151,0.6167221160442902
1152,0.6910621213546047
1153,-0.35778478425038523
1154,1.3018300026654532
1155,-0.2596748291195541
1156,-0.2646583792793047
1157,0.9727488643336397
1158,-2.3191400449648905
1159,0.7713464958235229
1160,-1.764875657572378
1161,0.6488686451392691
1162,0.08522260866103755
1163,-1.7344508582437672
1164,0.42900220965059516
1165,-0.4800068064300615
1166,-0.1916625215151609
1167,0.5675760025903694
1168,-1.7580981673821432
1169,0.6664078278931475
1170,-1.49604892933319
1171,-0.32107709662521633
1172,0.7834267746858574
1173,1.896836340053726
1174,2.303502717334431
1175,0.5854094865767144
1176,-0.14522023326679173
1177,-0.8143040251892365
1178,-0.08838364188825025
1179,0.4827668491783312
1180,0.7864421741884529
1181,0.27969048601770213
1182,-0.1391422025573185
1183,2.275447631704545
1184,-0.9044278199818424
1185,-1.3010297055348703
1186,0.41384127190053166
1187,-0.25220904035801883
1188,0.32297738295138423
1189,-0.23607227005417925
1190,0.16120210251165698
1191,-0.4839167919985373
1192,1.125089356260896
1193,0.2281352927025102
1194,2.971833385145864
1195,-2.1787078961968707
1196,-1.92341580947254
1197,0.7379705877805838
1198,0.6302287283416543
1199,0.8839336983457148
1200,-1.1552278987146802
1201,-0.4865251918504596
1202,0.19081136876930477
1203,0.5623184242838707
1204,0.49344900768196026
1205,0.32297738295138423
1206,-0.42946024545226275
1207,0.3964565711101684
1208,0.42359299843937004
1209,0.9591898391734611
1210,-0.36159795014798296
1211,-1.1687131218307134
1212,0.4505792510799929
1213,-0.538988348843956
1214,-0.41015792414096075
1215,-0.4969727660812094
